Molecule,Atom,x_coord,y_coord,z_coord,sigma_iso,sigma_xx,sigma_yy,sigma_zz,dia_sigma_xx,dia_sigma_yy,dia_sigma_zz,para_sigma_xx,para_sigma_yy,para_sigma_zz,sigma_11,sigma_22,sigma_33,s_tot_symmetry,span,skew
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 0C :,-0.868363,-0.568334,2.039886,161.11,188.09,138.97,156.27,255.83,240.1,243.15,-67.51,-104.38,-83.87,138.97,156.27,188.09,0,49.12,-0.3
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 1C :,1.212562,-0.506909,-0.259772,33.94,175.48,-74.25,0.6,236.92,260.83,270.8,-61.49,-335.12,-270.11,-74.25,0.6,175.48,0,249.73,-0.4
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 2C :,-3.966184,-3.918527,-3.153628,45.55,-65.35,39.99,162.02,272.52,260.63,243.09,-326.78,-231.68,-81.12,-65.35,39.99,162.02,0,227.37,-0.07
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 3C :,-4.186232,-3.565175,-4.166645,46.41,-69.63,33.86,175.01,271.11,260.88,231.27,-330.84,-236.91,-56.27,-69.63,33.86,175.01,0,244.64,-0.15
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 4C :,-4.717337,-3.510753,-2.47133,50.93,-62.51,177.53,37.76,227.57,258.64,274.53,-50.06,-321.15,-236.76,-62.51,37.76,177.53,0,240.04,-0.16
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 5C :,-2.561576,-3.516856,-2.803784,45.69,-70.58,32.37,175.27,271.64,259.74,231.65,-330.83,-238.7,-56.43,-70.58,32.37,175.27,0,245.85,-0.16
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 6C :,-1.571793,-4.105904,-3.221104,44.76,-66.45,37.28,163.44,271.09,261.2,243.32,-328.27,-233.19,-79.89,-66.45,37.28,163.44,0,229.89,-0.1
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 15C :,-2.450306,-2.426629,-1.995785,163.47,191.42,156.16,142.84,258.05,231.33,220.66,-64.61,-74.05,-80.96,142.84,156.16,191.42,0,48.58,-0.45
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 18C :,-3.245788,-1.842472,-1.846752,4.35,-89.11,7.86,94.29,269.62,258.4,213.66,-349.22,-259.77,-119.65,-89.11,7.86,94.29,0,183.4,0.06
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 20N :,-1.538425,-2.019762,-1.932298,145.33,43.93,244.88,147.19,312.25,325.55,334.58,-281.57,-85.67,-169.14,43.93,147.19,244.88,0,200.95,0.03
nf_cut_3_0_opt_disp_struct_5.xyz,Nucleus 19O :,-4.038449,-5.007728,-3.16619,-103.48,-400.27,-228.46,318.3,426.56,388.48,394.6,-825.6,-618.17,-76.3,-400.27,-228.46,318.3,0,718.57,-0.52
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 7H :,0.966333,0.411993,0.28816,29.11,34.45,28.67,24.22,41.93,28.18,28.7,-8.8,0.46,-3.13,24.22,28.67,34.45,0,10.23,-0.13
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 8H :,-0.515261,0.645699,0.295952,29.03,34.47,28.51,24.12,42.48,27.6,28.61,-9.29,0.92,-3.23,24.12,28.51,34.47,0,10.35,-0.15
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 9H :,-1.115666,1.418057,-0.706058,23.83,28.31,22.44,20.75,46.39,32.33,29.79,-24.12,-4.08,-8.8,20.75,22.44,28.31,0,7.56,-0.55
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 10H :,-2.497705,1.613895,-0.71512,23.83,27.0,23.38,21.12,47.29,30.14,15.83,-23.94,-3.19,5.37,21.12,23.38,27.0,0,5.88,-0.23
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 11H :,-3.291989,1.030616,0.270234,23.97,21.28,23.84,26.79,9.16,44.52,32.71,-20.72,12.16,-5.92,21.28,23.84,26.79,0,5.51,-0.07
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 12H :,-2.705475,0.247332,1.262597,23.78,26.97,23.31,21.07,46.74,30.54,16.45,-23.45,-3.65,4.73,21.07,23.31,26.97,0,5.9,-0.24
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 13H :,-1.323386,0.050639,1.272692,23.78,28.34,22.34,20.66,47.01,31.68,30.4,-24.89,-3.37,-9.49,20.66,22.34,28.34,0,7.68,-0.56
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 14H :,1.497342,1.235147,-0.196276,28.69,34.14,26.21,25.73,42.98,31.21,28.68,-2.5,-3.53,-10.75,25.73,26.21,34.14,0,8.41,-0.88
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 16H :,1.355175,0.297863,1.303343,29.66,34.22,27.05,27.71,38.23,18.41,11.29,-4.85,8.69,17.21,27.05,27.71,34.22,0,7.17,-0.82
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 17H :,-0.498345,1.87096,-1.476437,30.05,25.7,33.6,30.86,41.71,11.31,25.45,-8.59,14.73,5.55,25.7,30.86,33.6,0,7.9,0.31
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 21H :,-2.952317,2.218191,-1.493952,27.64,21.88,26.57,34.48,48.8,31.0,36.67,0.12,-21.69,-11.97,21.88,26.57,34.48,0,12.6,-0.25
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 22H :,-4.366284,1.191897,0.268462,27.97,36.28,24.51,23.11,32.43,48.22,45.08,-5.61,-13.82,-22.38,23.11,24.51,36.28,0,13.17,-0.79
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 23H :,-3.322881,-0.22012,2.022858,29.77,35.03,27.85,26.42,38.2,18.46,6.48,-3.87,9.65,20.38,26.42,27.85,35.03,0,8.61,-0.67
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 0C :,-0.868363,-0.568334,2.039886,161.11,188.1,138.93,156.3,255.7,239.94,243.1,-67.4,-104.35,-83.68,138.93,156.3,188.1,0,49.17,-0.29
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 1C :,1.212562,-0.506909,-0.259772,34.03,175.37,-74.24,0.96,236.8,260.74,270.49,-61.48,-335.02,-269.45,-74.24,0.96,175.37,0,249.61,-0.4
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 2C :,-3.993211,-4.12294,-3.294996,45.56,-65.38,40.18,161.87,272.32,260.63,243.04,-326.76,-231.35,-81.23,-65.38,40.18,161.87,0,227.25,-0.07
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 3C :,-4.213259,-3.769587,-4.308013,46.42,-69.62,34.02,174.86,271.01,260.8,231.2,-330.73,-236.67,-56.36,-69.62,34.02,174.86,0,244.48,-0.15
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 4C :,-4.744364,-3.715166,-2.612699,50.8,-62.67,177.39,37.68,227.43,258.48,274.25,-50.07,-321.14,-236.56,-62.67,37.68,177.39,0,240.06,-0.16
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 5C :,-2.588603,-3.721269,-2.945153,45.83,-70.39,32.75,175.13,271.63,259.71,231.63,-330.59,-238.34,-56.55,-70.39,32.75,175.13,0,245.52,-0.16
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 6C :,-1.59882,-4.310317,-3.362472,44.94,-66.24,37.75,163.3,271.01,261.33,243.27,-328.13,-232.69,-79.99,-66.24,37.75,163.3,0,229.54,-0.09
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 15C :,-2.477333,-2.631041,-2.137153,163.43,191.38,156.07,142.84,258.21,231.16,220.02,-64.75,-73.78,-80.57,142.84,156.07,191.38,0,48.54,-0.45
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 18C :,-3.272815,-2.046884,-1.98812,4.33,-89.43,8.13,94.29,269.86,258.12,212.61,-349.28,-259.71,-118.61,-89.43,8.13,94.29,0,183.72,0.06
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 20N :,-1.565452,-2.224175,-2.073666,145.47,44.71,244.7,147.01,312.53,325.89,334.61,-281.16,-85.32,-170.12,44.71,147.01,244.7,0,199.99,0.02
nf_cut_3_0_opt_disp_struct_6.xyz,Nucleus 19O :,-4.065476,-5.212141,-3.307558,-104.27,-401.77,-229.39,318.35,426.74,388.09,393.57,-827.26,-618.74,-75.21,-401.77,-229.39,318.35,0,720.12,-0.52
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 7H :,0.966333,0.411993,0.28816,29.12,34.43,28.69,24.23,41.89,28.19,28.67,-8.79,0.48,-3.08,24.23,28.69,34.43,0,10.2,-0.13
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 8H :,-0.515261,0.645699,0.295952,29.04,34.45,28.52,24.14,42.44,27.6,28.6,-9.28,0.94,-3.19,24.14,28.52,34.45,0,10.31,-0.15
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 9H :,-1.115666,1.418057,-0.706058,23.84,28.34,22.4,20.77,46.33,32.31,29.75,-24.07,-4.03,-8.78,20.77,22.4,28.34,0,7.57,-0.57
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 10H :,-2.497705,1.613895,-0.71512,23.84,27.03,23.37,21.11,47.22,30.16,15.75,-23.87,-3.17,5.42,21.11,23.37,27.03,0,5.92,-0.24
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 11H :,-3.291989,1.030616,0.270234,23.97,21.25,23.82,26.83,9.04,44.47,32.68,-20.67,12.24,-5.85,21.25,23.82,26.83,0,5.58,-0.08
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 12H :,-2.705475,0.247332,1.262597,23.79,27.01,23.3,21.06,46.66,30.59,16.43,-23.37,-3.66,4.72,21.06,23.3,27.01,0,5.95,-0.25
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 13H :,-1.323386,0.050639,1.272692,23.79,28.37,22.31,20.69,46.97,31.69,30.37,-24.85,-3.35,-9.48,20.69,22.31,28.37,0,7.68,-0.58
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 14H :,1.497342,1.235147,-0.196276,28.71,34.18,26.17,25.77,42.97,31.16,28.67,-2.46,-3.51,-10.7,25.77,26.17,34.18,0,8.41,-0.91
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 16H :,1.355175,0.297863,1.303343,29.64,34.19,27.06,27.67,38.15,18.34,10.62,-4.85,8.76,17.89,27.06,27.67,34.19,0,7.13,-0.83
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 17H :,-0.498345,1.87096,-1.476437,30.03,25.72,33.64,30.74,41.87,10.96,25.45,-8.76,15.11,5.45,25.72,30.74,33.64,0,7.92,0.27
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 21H :,-2.952317,2.218191,-1.493952,27.53,34.02,26.57,22.0,49.38,30.72,37.22,-0.01,-22.23,-12.49,22.0,26.57,34.02,0,12.02,-0.24
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 22H :,-4.366284,1.191897,0.268462,27.84,35.96,24.33,23.22,32.43,48.19,45.62,-5.83,-13.75,-23.15,23.22,24.33,35.96,0,12.74,-0.83
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 23H :,-3.322881,-0.22012,2.022858,29.75,34.97,27.86,26.41,38.12,18.2,5.67,-3.86,9.9,21.21,26.41,27.86,34.97,0,8.56,-0.66
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 0C :,-0.868363,-0.568334,2.039886,161.1,188.1,138.88,156.33,255.6,239.82,243.07,-67.3,-104.35,-83.52,138.88,156.33,188.1,0,49.22,-0.29
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 1C :,1.212562,-0.506909,-0.259772,34.1,175.27,-74.22,1.25,236.69,260.69,270.23,-61.47,-334.96,-268.89,-74.22,1.25,175.27,0,249.49,-0.4
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 2C :,-4.020237,-4.327352,-3.436365,45.54,-65.42,40.3,161.74,272.16,260.62,243.01,-326.73,-231.11,-81.33,-65.42,40.3,161.74,0,227.16,-0.07
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 3C :,-4.240286,-3.974,-4.449382,46.4,-69.63,34.1,174.73,270.92,260.71,231.14,-330.62,-236.52,-56.43,-69.63,34.1,174.73,0,244.36,-0.15
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 4C :,-4.771391,-3.919579,-2.754067,50.68,-62.81,177.27,37.58,227.28,258.36,274.01,-50.06,-321.13,-236.41,-62.81,37.58,177.27,0,240.08,-0.16
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 5C :,-2.61563,-3.925682,-3.086521,45.92,-70.26,33.02,175.0,271.59,259.68,231.61,-330.4,-238.08,-56.65,-70.26,33.02,175.0,0,245.26,-0.16
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 6C :,-1.625847,-4.514729,-3.50384,45.06,-66.09,38.09,163.17,270.94,261.39,243.23,-327.98,-232.32,-80.09,-66.09,38.09,163.17,0,229.26,-0.09
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 15C :,-2.504359,-2.835454,-2.278521,163.4,191.35,155.99,142.85,258.38,230.98,219.39,-64.88,-73.5,-80.19,142.85,155.99,191.35,0,48.5,-0.46
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 18C :,-3.299842,-2.251297,-2.129489,4.32,-89.69,8.35,94.3,270.09,257.87,211.61,-349.3,-259.7,-117.61,-89.69,8.35,94.3,0,183.99,0.07
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 20N :,-1.592478,-2.428588,-2.215035,145.58,45.27,244.51,146.97,312.68,326.18,334.66,-280.91,-85.01,-170.85,45.27,146.97,244.51,0,199.24,0.02
nf_cut_3_0_opt_disp_struct_7.xyz,Nucleus 19O :,-4.092503,-5.416554,-3.448927,-104.87,-402.9,-230.1,318.4,426.91,387.74,392.68,-828.55,-619.12,-74.27,-402.9,-230.1,318.4,0,721.3,-0.52
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 7H :,0.966333,0.411993,0.28816,29.12,34.42,28.7,24.24,41.85,28.19,28.65,-8.78,0.5,-3.04,24.24,28.7,34.42,0,10.18,-0.12
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 8H :,-0.515261,0.645699,0.295952,29.04,34.43,28.54,24.15,42.41,27.58,28.58,-9.28,0.97,-3.14,24.15,28.54,34.43,0,10.28,-0.15
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 9H :,-1.115666,1.418057,-0.706058,23.84,28.37,22.37,20.78,46.27,32.29,29.71,-24.01,-3.98,-8.76,20.78,22.37,28.37,0,7.59,-0.58
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 10H :,-2.497705,1.613895,-0.71512,23.84,27.06,23.36,21.09,47.13,30.17,15.68,-23.78,-3.15,5.47,21.09,23.36,27.06,0,5.97,-0.24
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 11H :,-3.291989,1.030616,0.270234,23.97,21.23,23.81,26.87,8.95,44.42,32.65,-20.63,12.3,-5.78,21.23,23.81,26.87,0,5.64,-0.09
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 12H :,-2.705475,0.247332,1.262597,23.8,27.04,23.3,21.05,46.59,30.63,16.4,-23.29,-3.66,4.72,21.05,23.3,27.04,0,5.99,-0.25
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 13H :,-1.323386,0.050639,1.272692,23.8,28.4,22.29,20.7,46.92,31.69,30.35,-24.79,-3.32,-9.46,20.7,22.29,28.4,0,7.7,-0.59
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 14H :,1.497342,1.235147,-0.196276,28.72,34.22,26.13,25.8,42.95,31.12,28.65,-2.42,-3.48,-10.66,25.8,26.13,34.22,0,8.42,-0.92
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 16H :,1.355175,0.297863,1.303343,29.62,34.16,27.07,27.63,38.09,18.26,9.97,-4.86,8.84,18.57,27.07,27.63,34.16,0,7.09,-0.84
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 17H :,-0.498345,1.87096,-1.476437,30.01,25.73,33.66,30.64,42.04,10.61,25.46,-8.94,15.5,5.37,25.73,30.64,33.66,0,7.93,0.24
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 21H :,-2.952317,2.218191,-1.493952,27.43,33.66,26.55,22.09,49.93,30.45,37.8,-0.09,-22.78,-13.01,22.09,26.55,33.66,0,11.57,-0.23
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 22H :,-4.366284,1.191897,0.268462,27.73,35.71,24.17,23.31,32.44,45.93,48.45,-5.99,-13.72,-23.92,23.31,24.17,35.71,0,12.4,-0.86
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 23H :,-3.322881,-0.22012,2.022858,29.73,34.92,27.86,26.4,38.06,17.93,4.86,-3.85,10.15,22.03,26.4,27.86,34.92,0,8.52,-0.66
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 0C :,-0.868363,-0.568334,2.039886,161.1,188.11,138.84,156.36,255.52,239.73,243.05,-67.23,-104.36,-83.4,138.84,156.36,188.11,0,49.27,-0.29
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 1C :,1.212562,-0.506909,-0.259772,34.16,175.19,-74.2,1.5,236.6,260.68,270.0,-61.46,-334.92,-268.41,-74.2,1.5,175.19,0,249.39,-0.39
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 2C :,-4.047264,-4.531765,-3.577733,45.52,-65.45,40.39,161.62,272.01,260.58,242.98,-326.67,-230.92,-81.41,-65.45,40.39,161.62,0,227.07,-0.07
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 3C :,-4.267313,-4.178413,-4.59075,46.37,-69.64,34.14,174.62,270.84,260.59,231.08,-330.49,-236.42,-56.48,-69.64,34.14,174.62,0,244.26,-0.15
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 4C :,-4.798418,-4.123991,-2.895435,50.59,-62.9,177.18,37.5,227.15,258.29,273.8,-50.04,-321.14,-236.29,-62.9,37.5,177.18,0,240.08,-0.16
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 5C :,-2.642656,-4.130094,-3.22789,45.98,-70.17,33.22,174.89,271.55,259.63,231.58,-330.22,-237.87,-56.72,-70.17,33.22,174.89,0,245.06,-0.16
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 6C :,-1.652874,-4.719142,-3.645209,45.15,-65.97,38.37,163.06,270.87,261.4,243.18,-327.83,-232.02,-80.16,-65.97,38.37,163.06,0,229.03,-0.09
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 15C :,-2.531386,-3.039867,-2.41989,163.37,191.32,155.92,142.86,258.55,230.81,218.78,-65.0,-73.22,-79.82,142.86,155.92,191.32,0,48.46,-0.46
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 18C :,-3.326869,-2.45571,-2.270857,4.3,-89.91,8.51,94.31,270.31,257.63,210.64,-349.29,-259.75,-116.64,-89.91,8.51,94.31,0,184.22,0.07
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 20N :,-1.619505,-2.633,-2.356403,145.68,45.71,244.34,147.0,312.82,326.44,334.8,-280.76,-84.73,-171.51,45.71,147.0,244.34,0,198.63,0.02
nf_cut_3_0_opt_disp_struct_8.xyz,Nucleus 19O :,-4.119529,-5.620966,-3.590295,-105.33,-403.79,-230.66,318.45,427.07,387.42,391.88,-829.58,-619.38,-73.41,-403.79,-230.66,318.45,0,722.24,-0.52
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 7H :,0.966333,0.411993,0.28816,29.12,34.41,28.71,24.25,41.82,28.18,28.63,-8.77,0.52,-3.0,24.25,28.71,34.41,0,10.16,-0.12
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 8H :,-0.515261,0.645699,0.295952,29.04,34.42,28.55,24.16,42.39,27.57,28.56,-9.28,0.99,-3.1,24.16,28.55,34.42,0,10.26,-0.14
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 9H :,-1.115666,1.418057,-0.706058,23.84,28.4,22.35,20.78,46.2,32.27,29.67,-23.95,-3.92,-8.74,20.78,22.35,28.4,0,7.62,-0.59
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 10H :,-2.497705,1.613895,-0.71512,23.83,27.08,23.35,21.07,47.03,30.18,15.61,-23.69,-3.13,5.5,21.07,23.35,27.08,0,6.01,-0.24
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 11H :,-3.291989,1.030616,0.270234,23.97,21.2,23.8,26.9,8.87,44.38,32.6,-20.59,12.35,-5.71,21.2,23.8,26.9,0,5.7,-0.09
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 12H :,-2.705475,0.247332,1.262597,23.8,27.06,23.31,21.03,46.51,30.66,16.36,-23.2,-3.65,4.73,21.03,23.31,27.06,0,6.03,-0.24
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 13H :,-1.323386,0.050639,1.272692,23.8,28.42,22.27,20.72,46.86,31.69,30.32,-24.72,-3.29,-9.45,20.72,22.27,28.42,0,7.7,-0.6
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 14H :,1.497342,1.235147,-0.196276,28.72,34.25,26.11,25.81,42.93,31.08,28.61,-2.37,-3.45,-10.63,25.81,26.11,34.25,0,8.44,-0.93
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 16H :,1.355175,0.297863,1.303343,29.61,34.14,27.08,27.6,38.02,18.17,9.31,-4.87,8.93,19.25,27.08,27.6,34.14,0,7.06,-0.85
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 17H :,-0.498345,1.87096,-1.476437,29.99,25.75,33.69,30.54,42.21,10.26,25.46,-9.12,15.89,5.3,25.75,30.54,33.69,0,7.94,0.21
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 21H :,-2.952317,2.218191,-1.493952,27.35,33.36,26.52,22.16,50.44,30.21,38.38,-0.16,-23.32,-13.51,22.16,26.52,33.36,0,11.2,-0.22
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 22H :,-4.366284,1.191897,0.268462,27.64,35.51,24.03,23.38,32.46,46.02,48.96,-24.69,-13.72,-6.11,23.38,24.03,35.51,0,12.13,-0.89
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 23H :,-3.322881,-0.22012,2.022858,29.71,34.88,27.87,26.39,38.0,17.66,4.06,-3.84,10.41,22.84,26.39,27.87,34.88,0,8.49,-0.65
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 0C :,-0.868363,-0.568334,2.039886,161.11,188.12,138.81,156.4,255.46,239.65,243.04,-67.16,-104.37,-83.29,138.81,156.4,188.12,0,49.31,-0.29
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 1C :,1.212562,-0.506909,-0.259772,34.22,175.12,-74.16,1.71,236.52,260.68,269.78,-61.45,-334.89,-267.98,-74.16,1.71,175.12,0,249.28,-0.39
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 2C :,-4.074291,-4.736178,-3.719102,45.5,-65.47,40.45,161.53,271.86,260.52,242.95,-326.59,-230.76,-81.47,-65.47,40.45,161.53,0,227.0,-0.07
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 3C :,-4.294339,-4.382825,-4.732119,46.34,-69.66,34.16,174.53,270.74,260.46,231.03,-330.35,-236.34,-56.52,-69.66,34.16,174.53,0,244.19,-0.15
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 4C :,-4.825445,-4.328404,-3.036804,50.51,-62.98,177.1,37.42,227.03,258.22,273.59,-50.01,-321.13,-236.16,-62.98,37.42,177.1,0,240.08,-0.16
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 5C :,-2.669683,-4.334507,-3.369258,46.02,-70.1,33.37,174.8,271.48,259.57,231.55,-330.05,-237.69,-56.78,-70.1,33.37,174.8,0,244.9,-0.15
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 6C :,-1.679901,-4.923554,-3.786577,45.22,-65.88,38.58,162.96,270.81,261.37,243.14,-327.67,-231.77,-80.22,-65.88,38.58,162.96,0,228.84,-0.09
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 15C :,-2.558413,-3.244279,-2.561258,163.34,191.29,155.87,142.87,258.72,230.63,218.17,-65.1,-72.94,-79.45,142.87,155.87,191.29,0,48.42,-0.46
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 18C :,-3.353895,-2.660122,-2.412226,4.29,-90.1,8.65,94.32,270.53,257.41,209.67,-349.26,-259.82,-115.66,-90.1,8.65,94.32,0,184.42,0.07
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 20N :,-1.646532,-2.837413,-2.497771,145.79,46.1,244.2,147.08,312.97,326.67,335.0,-280.64,-84.46,-172.16,46.1,147.08,244.2,0,198.1,0.02
nf_cut_3_0_opt_disp_struct_9.xyz,Nucleus 19O :,-4.146556,-5.825379,-3.731664,-105.71,-404.52,-231.12,318.5,427.21,387.12,391.18,-830.43,-619.56,-72.65,-404.52,-231.12,318.5,0,723.02,-0.52
nw_cut_3_0_1f_opt.xyz,Nucleus 1H :,0.979332,-0.028792,-1.304036,29.08,35.29,23.37,28.58,40.96,25.69,28.4,-6.87,1.44,-2.39,23.37,28.58,35.29,0,11.92,-0.13
nw_cut_3_0_1f_opt.xyz,Nucleus 2H :,1.768432,0.613439,-1.703564,28.69,34.42,23.93,27.72,45.54,24.09,27.4,-12.23,1.97,-0.72,23.93,27.72,34.42,0,10.49,-0.28
nw_cut_3_0_1f_opt.xyz,Nucleus 6H :,1.194778,-1.057743,-1.611738,23.69,16.01,24.34,30.72,48.81,13.83,29.31,-18.58,2.55,-4.84,16.01,24.34,30.72,0,14.71,0.13
nw_cut_3_0_1f_opt.xyz,Nucleus 12H :,0.894284,0.096199,0.174476,24.2,20.58,24.49,27.52,47.78,19.78,30.61,-23.63,1.26,-3.2,20.58,24.49,27.52,0,6.94,0.13
nw_cut_3_0_1f_opt.xyz,Nucleus 14H :,1.668507,0.916225,0.972095,23.74,20.06,26.36,24.8,6.75,33.65,43.09,13.6,-7.3,-18.57,20.06,24.8,26.36,0,6.3,0.5
nw_cut_3_0_1f_opt.xyz,Nucleus 16H :,1.280536,0.74489,2.273389,23.96,19.6,27.66,24.61,9.32,31.48,48.52,-24.18,-3.83,10.56,19.6,24.61,27.66,0,8.06,0.24
nw_cut_3_0_1f_opt.xyz,Nucleus 17H :,1.694874,1.197222,3.069312,24.15,20.58,25.23,26.63,44.24,27.94,30.6,-18.96,-7.19,-4.2,20.58,25.23,26.63,0,6.05,0.54
nw_cut_3_0_1f_opt.xyz,Nucleus 18H :,0.25926,-0.172935,2.348578,28.65,35.1,27.26,23.58,41.82,26.73,32.09,0.08,-9.5,-5.29,23.58,27.26,35.1,0,11.52,-0.36
nw_cut_3_0_1f_opt.xyz,Nucleus 20H :,-0.008141,-0.596968,1.044476,30.32,36.27,27.96,26.73,40.72,18.84,13.64,-4.62,9.04,13.33,26.73,27.96,36.27,0,9.54,-0.74
nw_cut_3_0_1f_opt.xyz,Nucleus 21H :,-1.031453,-1.547241,0.857845,30.8,25.19,32.33,34.88,22.87,36.2,39.35,-6.0,-2.92,2.91,25.19,32.33,34.88,0,9.69,0.47
